"Date","Price","Open","High","Low","Vol.","Change %"
"Dec 23, 1998","858.70","866.25","874.65","858.70","31.99M","0.16%"
"Dec 22, 1998","857.30","864.55","864.90","851.35","32.83M","0.11%"
"Dec 21, 1998","856.40","845.60","859.55","845.25","26.36M","2.54%"
"Dec 18, 1998","835.20","830.30","838.80","827.30","27.46M","0.60%"
"Dec 17, 1998","830.25","835.45","845.10","827.90","35.30M","-2.50%"
"Dec 16, 1998","851.55","844.65","851.55","836.85","29.02M","0.77%"
"Dec 15, 1998","845.05","861.00","861.10","844.55","30.90M","-2.15%"
"Dec 14, 1998","863.60","871.65","874.75","861.95","25.68M","-0.74%"
"Dec 11, 1998","870.00","867.15","874.20","865.70","31.46M","0.65%"
"Dec 10, 1998","864.40","858.60","865.80","858.50","23.91M","0.92%"
"Dec 09, 1998","856.55","855.95","864.70","855.10","32.20M","0.42%"
"Dec 08, 1998","853.00","844.95","853.85","840.50","28.67M","0.93%"
"Dec 07, 1998","845.15","829.75","846.00","828.20","29.17M","2.03%"
"Dec 04, 1998","828.35","816.15","828.35","813.10","30.71M","1.38%"
"Dec 03, 1998","817.05","821.30","822.50","814.50","19.87M","-0.50%"
"Dec 02, 1998","821.15","820.35","826.05","817.35","30.21M","0.55%"
"Dec 01, 1998","816.65","816.55","820.85","812.25","27.86M","-0.13%"
"Nov 30, 1998","817.75","808.60","817.75","800.10","27.22M","0.85%"
"Nov 28, 1998","810.85","812.70","817.40","804.30","20.34M","-0.20%"
"Nov 27, 1998","812.45","823.30","824.65","810.30","35.28M","-1.46%"
"Nov 26, 1998","824.45","838.85","843.55","821.40","31.10M","-2.06%"
"Nov 24, 1998","841.75","850.05","851.55","840.75","31.23M","-0.68%"
"Nov 23, 1998","847.55","856.40","856.40","844.85","23.06M","-1.13%"
"Nov 21, 1998","857.20","857.20","857.80","854.55","6.79M","-0.09%"
"Nov 20, 1998","857.95","864.30","867.70","855.40","35.06M","-0.73%"
"Nov 19, 1998","864.30","875.25","878.80","864.30","46.82M","-1.23%"
"Nov 18, 1998","875.05","862.90","876.15","862.90","30.29M","1.66%"
"Nov 17, 1998","860.75","855.45","861.65","854.55","31.83M","0.63%"
"Nov 16, 1998","855.35","866.50","866.50","854.30","30.89M","-1.37%"
"Nov 13, 1998","867.25","871.70","877.25","865.00","47.81M","-0.52%"
"Nov 12, 1998","871.75","868.45","874.20","857.20","44.86M","0.33%"
"Nov 11, 1998","868.85","869.45","882.10","866.60","39.88M","0.02%"
"Nov 10, 1998","868.70","864.80","871.60","859.70","33.37M","0.47%"
"Nov 09, 1998","864.65","841.30","870.50","841.30","45.12M","2.84%"
"Nov 06, 1998","840.80","829.20","842.15","829.20","42.43M","1.41%"
"Nov 05, 1998","829.15","821.35","830.40","821.35","29.84M","1.00%"
"Nov 03, 1998","820.90","823.20","825.30","818.60","32.84M","-0.28%"
"Nov 02, 1998","823.20","824.20","829.10","812.30","29.89M","-0.16%"
"Oct 31, 1998","824.55","820.25","824.70","819.90","12.58M","-0.52%"
"Oct 30, 1998","828.85","832.65","839.20","826.85","38.30M","-0.41%"
"Oct 29, 1998","832.25","833.55","834.00","818.95","28.36M","-0.19%"
"Oct 28, 1998","833.85","842.80","857.75","831.55","34.89M","-0.92%"
"Oct 27, 1998","841.60","845.45","848.25","835.70","31.48M","-0.43%"
"Oct 26, 1998","845.25","817.60","854.10","817.60","31.77M","3.32%"
"Oct 23, 1998","818.05","811.85","820.35","804.70","35.96M","0.79%"
"Oct 22, 1998","811.60","809.30","825.20","805.70","28.08M","0.36%"
"Oct 20, 1998","808.70","831.15","831.45","803.30","29.71M","-2.71%"
"Oct 19, 1998","831.25","839.70","840.00","830.10","9.08M","-0.98%"
"Oct 16, 1998","839.50","836.25","844.70","829.25","27.61M","0.46%"
"Oct 15, 1998","835.65","843.65","845.90","832.10","27.18M","-0.94%"
"Oct 14, 1998","843.55","816.55","846.75","816.55","31.67M","3.28%"
"Oct 13, 1998","816.75","835.45","835.75","810.00","36.45M","-2.28%"
"Oct 12, 1998","835.80","849.70","860.90","832.10","28.13M","-1.57%"
"Oct 09, 1998","849.10","847.95","861.55","842.10","35.21M","0.14%"
"Oct 08, 1998","847.95","874.65","885.25","845.10","38.66M","-3.01%"
"Oct 07, 1998","874.25","846.15","875.75","846.05","29.68M","3.37%"
"Oct 06, 1998","845.75","839.95","848.20","820.10","28.95M","0.59%"
"Oct 05, 1998","840.75","904.75","904.75","839.30","22.44M","-7.09%"
"Sep 30, 1998","904.95","908.30","912.25","896.05","24.83M","-0.38%"
"Sep 29, 1998","908.40","928.30","932.50","902.40","29.57M","-2.10%"
"Sep 28, 1998","927.90","935.60","941.45","926.00","26.17M","-0.75%"
