Date,Price,Open,High,Low,Vol.,Change %
22-Aug-08,4327.45,"4,283.85","4,337.00","4,248.00",101.44M,1.02%
21-Aug-08,4283.85,"4,416.20","4,418.55","4,271.30",91.31M,-2.99%
20-Aug-08,4415.75,"4,365.45","4,434.90","4,365.45",89.40M,1.09%
19-Aug-08,4368.25,"4,393.10","4,393.70","4,316.55",96.48M,-0.56%
18-Aug-08,4393.05,"4,430.70","4,447.40","4,379.85",96.20M,-0.85%
14-Aug-08,4430.70,"4,524.20","4,529.80","4,421.25",94.98M,-2.17%
13-Aug-08,4529.05,"4,548.05","4,572.65","4,497.25",105.39M,-0.51%
12-Aug-08,4552.25,"4,620.95","4,649.85","4,525.75",123.23M,-1.47%
11-Aug-08,4620.40,"4,529.35","4,625.20","4,529.35",112.94M,2.01%
8-Aug-08,4529.50,"4,518.35","4,546.35","4,464.00",114.20M,0.12%
7-Aug-08,4523.85,"4,515.25","4,580.15","4,493.70",133.71M,0.14%
6-Aug-08,4517.55,"4,506.25","4,615.90","4,503.90",175.50M,0.33%
5-Aug-08,4502.85,"4,395.80","4,515.15","4,376.00",193.93M,2.45%
4-Aug-08,4395.35,"4,426.10","4,436.15","4,362.90",131.34M,-0.41%
1-Aug-08,4413.55,"4,331.60","4,422.95","4,235.70",178.08M,1.86%
31-Jul-08,4332.95,"4,314.35","4,342.00","4,285.55",199.68M,0.45%
30-Jul-08,4313.55,"4,191.20","4,327.00","4,191.20",151.94M,2.95%
29-Jul-08,4189.85,"4,332.20","4,332.20","4,159.15",125.81M,-3.28%
28-Jul-08,4332.10,"4,282.25","4,352.65","4,282.25",111.11M,0.47%
25-Jul-08,4311.85,"4,440.85","4,440.85","4,297.15",161.63M,-2.74%
24-Jul-08,4433.55,"4,476.20","4,539.45","4,385.85",176.95M,-0.97%
23-Jul-08,4476.80,"4,246.70","4,491.55","4,246.70",233.62M,5.58%
22-Jul-08,4240.10,"4,158.45","4,262.45","4,137.95",165.65M,1.94%
21-Jul-08,4159.50,"4,092.20","4,168.15","4,072.75",136.66M,1.64%
18-Jul-08,4092.25,"3,962.95","4,110.55","3,926.30",175.07M,3.67%
17-Jul-08,3947.20,"3,823.15","3,968.75","3,823.15",179.94M,3.42%
16-Jul-08,3816.70,"3,861.55","3,920.05","3,790.20",175.51M,-1.15%
15-Jul-08,3861.10,"4,039.30","4,040.70","3,835.50",141.87M,-4.42%
14-Jul-08,4039.70,"4,047.45","4,118.10","4,004.25",125.91M,-0.23%
11-Jul-08,4049.00,"4,166.00","4,215.50","4,014.45",136.82M,-2.72%
10-Jul-08,4162.20,"4,155.65","4,187.95","4,110.40",146.41M,0.12%
9-Jul-08,4157.10,"3,990.90","4,169.40","3,990.90",144.53M,4.23%
8-Jul-08,3988.55,"4,028.70","4,028.70","3,896.05",135.09M,-1.03%
7-Jul-08,4030.00,"4,002.00","4,114.50","4,002.00",125.74M,0.35%
4-Jul-08,4016.00,"3,926.65","4,033.50","3,896.40",152.04M,2.30%
3-Jul-08,3925.75,"4,094.60","4,097.35","3,874.85",154.49M,-4.09%
2-Jul-08,4093.35,"3,895.30","4,107.15","3,848.25",199.76M,5.05%
1-Jul-08,3896.75,"4,039.75","4,075.40","3,878.20",164.47M,-3.56%
30-Jun-08,4040.55,"4,136.25","4,163.00","4,021.70",144.49M,-2.32%
27-Jun-08,4136.65,"4,315.30","4,315.30","4,119.20",177.16M,-4.15%
26-Jun-08,4315.85,"4,252.60","4,324.75","4,230.00",195.95M,1.49%
25-Jun-08,4252.65,"4,189.60","4,264.55","4,093.20",151.94M,1.47%
24-Jun-08,4191.10,"4,271.05","4,305.90","4,156.10",132.37M,-1.76%
23-Jun-08,4266.40,"4,351.15","4,351.15","4,225.50",126.31M,-1.87%
20-Jun-08,4347.55,"4,504.20","4,532.00","4,333.60",133.10M,-3.48%
19-Jun-08,4504.25,"4,582.55","4,585.70","4,488.95",102.14M,-1.71%
18-Jun-08,4582.40,"4,652.80","4,679.75","4,569.90",136.86M,-1.52%
17-Jun-08,4653.00,"4,572.50","4,664.05","4,561.75",107.12M,1.76%
16-Jun-08,4572.50,"4,536.30","4,617.70","4,536.30",111.42M,1.23%
13-Jun-08,4517.10,"4,539.50","4,563.35","4,491.35",139.53M,-0.49%
12-Jun-08,4539.35,"4,524.40","4,550.00","4,392.00",163.97M,0.35%
11-Jun-08,4523.60,"4,469.65","4,541.05","4,468.05",166.12M,1.66%
10-Jun-08,4449.80,"4,522.00","4,522.55","4,369.80",165.41M,-1.14%
9-Jun-08,4500.95,"4,626.45","4,626.45","4,411.60",175.25M,-2.74%
6-Jun-08,4627.80,"4,680.55","4,746.30","4,614.25",132.09M,-1.05%
5-Jun-08,4676.95,"4,586.95","4,690.60","4,536.25",168.87M,1.99%
4-Jun-08,4585.60,"4,718.70","4,731.50","4,564.50",154.82M,-2.76%
3-Jun-08,4715.90,"4,739.30","4,739.30","4,634.00",140.73M,-0.50%
2-Jun-08,4739.60,"4,869.25","4,908.80","4,713.00",118.40M,-2.68%
30-May-08,4870.10,"4,844.05","4,908.85","4,833.45",138.62M,0.72%
29-May-08,4835.30,"4,926.30","4,957.40","4,801.90",194.90M,-1.69%
28-May-08,4918.35,"4,862.70","4,926.90","4,835.65",140.74M,1.20%
27-May-08,4859.80,"4,877.15","4,932.00","4,846.20",120.40M,-0.31%
26-May-08,4875.05,"4,953.60","4,953.60","4,858.00",124.35M,-1.45%
23-May-08,4946.55,"5,026.55","5,059.05","4,940.70",152.37M,-1.57%
22-May-08,5025.45,"5,117.00","5,118.90","5,010.70",113.50M,-1.80%
21-May-08,5117.65,"5,105.70","5,135.55","5,048.70",163.03M,0.25%
20-May-08,5104.95,"5,157.00","5,160.05","5,072.40",157.36M,-1.02%
16-May-08,5157.70,"5,115.65","5,167.40","5,106.40",153.20M,0.83%
15-May-08,5115.25,"5,010.90","5,118.55","4,999.60",150.79M,2.07%
14-May-08,5011.75,"4,958.45","5,026.10","4,932.05",147.69M,1.09%
13-May-08,4957.80,"5,008.60","5,066.00","4,943.75",158.38M,-1.09%
12-May-08,5012.65,"4,981.00","5,021.75","4,913.80",150.70M,0.60%
9-May-08,4982.60,"5,070.85","5,087.65","4,969.40",142.29M,-1.95%
8-May-08,5081.70,"5,135.80","5,143.05","5,062.45",127.17M,-1.05%
7-May-08,5135.50,"5,156.70","5,159.05","5,101.25",153.38M,-0.18%
6-May-08,5144.65,"5,192.35","5,206.50","5,110.90",131.31M,-0.92%
5-May-08,5192.25,"5,227.25","5,254.50","5,182.60",125.63M,-0.69%
2-May-08,5228.20,"5,265.30","5,298.85","5,197.60",131.24M,1.21%
30-Apr-08,5165.90,"5,198.35","5,230.75","5,155.85",146.21M,-0.57%
29-Apr-08,5195.50,"5,092.40","5,210.90","5,082.15",214.91M,2.08%
28-Apr-08,5089.65,"5,112.50","5,147.45","5,079.15",110.78M,-0.43%
25-Apr-08,5111.70,"4,999.15","5,117.70","4,999.15",134.45M,2.24%
24-Apr-08,4999.85,"5,022.90","5,072.70","4,991.35",154.29M,-0.46%
23-Apr-08,5022.80,"5,044.35","5,083.50","5,003.55",144.56M,-0.52%
22-Apr-08,5049.30,"5,037.05","5,074.25","4,994.05",126.75M,0.24%
21-Apr-08,5037.00,"4,955.90","5,053.40","4,955.90",110.42M,1.59%
17-Apr-08,4958.40,"4,890.60","4,984.95","4,889.65",135.28M,1.45%
16-Apr-08,4887.30,"4,881.65","4,951.40","4,874.05",137.21M,0.16%
15-Apr-08,4879.65,"4,779.95","4,917.10","4,708.30",152.08M,2.13%
11-Apr-08,4777.80,"4,734.35","4,817.40","4,727.25",132.77M,0.95%
10-Apr-08,4733.00,"4,747.55","4,799.50","4,720.90",150.14M,-0.30%
9-Apr-08,4747.05,"4,707.05","4,758.25","4,667.50",101.41M,0.79%
8-Apr-08,4709.65,"4,760.65","4,769.55","4,677.80",113.75M,-1.08%
7-Apr-08,4761.20,"4,631.35","4,798.55","4,628.80",124.93M,2.46%
4-Apr-08,4647.00,"4,766.70","4,791.70","4,632.70",131.51M,-2.61%
3-Apr-08,4771.60,"4,753.90","4,833.25","4,738.20",124.59M,0.37%
2-Apr-08,4754.20,"4,741.40","4,916.75","4,741.40",114.66M,0.31%
1-Apr-08,4739.55,"4,735.65","4,800.75","4,628.75",119.88M,0.11%
31-Mar-08,4734.50,"4,942.15","4,947.00","4,703.85",147.20M,-4.20%
28-Mar-08,4942.00,"4,830.00","4,970.80","4,796.35",162.59M,2.31%
27-Mar-08,4830.25,"4,828.80","4,863.75","4,769.60",180.12M,0.03%
26-Mar-08,4828.85,"4,878.70","4,912.30","4,808.65",126.10M,-1.00%
25-Mar-08,4877.50,"4,616.80","4,896.80","4,616.80",142.37M,5.81%
24-Mar-08,4609.85,"4,576.80","4,649.45","4,539.80",123.98M,0.78%
19-Mar-08,4573.95,"4,534.75","4,718.40","4,533.90",158.51M,0.90%
18-Mar-08,4533.00,"4,519.90","4,617.95","4,468.55",169.44M,0.66%
17-Mar-08,4503.10,"4,745.45","4,745.45","4,482.10",143.35M,-5.11%
14-Mar-08,4745.80,"4,623.80","4,758.95","4,607.55",135.57M,2.64%
13-Mar-08,4623.60,"4,868.70","4,868.80","4,580.15",137.64M,-5.10%
12-Mar-08,4872.00,"4,869.75","5,019.20","4,854.75",135.04M,0.13%
11-Mar-08,4865.90,"4,796.30","4,888.50","4,732.85",158.76M,1.36%
10-Mar-08,4800.40,"4,767.80","4,814.95","4,620.50",155.88M,0.60%
7-Mar-08,4771.60,"4,918.30","4,918.30","4,672.25",145.78M,-3.04%
5-Mar-08,4921.40,"4,866.85","4,936.75","4,847.25",114.72M,1.17%
4-Mar-08,4864.25,"4,958.55","4,976.70","4,812.95",150.84M,-1.79%
3-Mar-08,4953.00,"5,222.80","5,222.80","4,936.05",150.74M,-5.18%
29-Feb-08,5223.50,"5,285.00","5,290.80","5,098.35",165.09M,-1.17%
28-Feb-08,5285.10,"5,266.35","5,302.85","5,227.15",107.98M,0.32%
27-Feb-08,5268.40,"5,271.40","5,368.15","5,249.75",89.57M,-0.03%
26-Feb-08,5270.05,"5,200.80","5,281.20","5,200.80",86.10M,1.33%
25-Feb-08,5200.70,"5,112.25","5,212.35","5,055.15",78.36M,1.76%
22-Feb-08,5110.75,"5,183.40","5,184.00","5,092.80",72.07M,-1.56%
21-Feb-08,5191.80,"5,156.90","5,241.35","5,120.05",89.88M,0.72%
20-Feb-08,5154.45,"5,267.15","5,267.15","5,116.30",89.87M,-2.39%
19-Feb-08,5280.80,"5,278.40","5,368.45","5,262.00",88.67M,0.07%
18-Feb-08,5276.90,"5,304.45","5,348.60","5,224.00",77.58M,-0.49%
15-Feb-08,5302.90,"5,202.85","5,315.40","5,104.75",110.54M,1.94%
14-Feb-08,5202.00,"4,944.65","5,220.25","4,944.65",106.43M,5.53%
13-Feb-08,4929.45,"4,836.55","4,986.55","4,836.55",104.07M,1.88%
12-Feb-08,4838.25,"4,877.85","4,949.60","4,820.45",102.36M,-0.39%
11-Feb-08,4857.00,"5,120.55","5,126.40","4,803.60",125.73M,-5.14%
8-Feb-08,5120.35,"5,132.10","5,173.85","5,034.25",108.95M,-0.25%
7-Feb-08,5133.25,"5,322.55","5,344.60","5,113.85",103.09M,-3.56%
6-Feb-08,5322.55,"5,470.40","5,470.40","5,257.05",106.12M,-2.94%
5-Feb-08,5483.90,"5,463.75","5,500.60","5,412.95",96.49M,0.37%
4-Feb-08,5463.50,"5,315.55","5,545.20","5,315.55",105.72M,2.75%
1-Feb-08,5317.25,"5,140.60","5,339.95","5,090.75",106.70M,3.50%
31-Jan-08,5137.45,"5,172.25","5,251.65","5,071.15",187.49M,-0.58%
30-Jan-08,5167.60,"5,283.75","5,314.30","5,142.25",101.26M,-2.14%
29-Jan-08,5280.80,"5,279.55","5,391.60","5,225.25",98.43M,0.13%
28-Jan-08,5274.10,"5,380.95","5,380.95","5,071.00",94.47M,-2.03%
25-Jan-08,5383.35,"5,035.05","5,399.25","5,035.05",105.88M,6.95%
24-Jan-08,5033.45,"5,208.00","5,357.20","4,995.80",145.35M,-3.27%
23-Jan-08,5203.40,"4,903.05","5,328.05","4,891.60",172.63M,6.21%
22-Jan-08,4899.30,"5,203.35","5,203.35","4,448.50",200.60M,-5.94%
21-Jan-08,5208.80,"5,705.00","5,705.00","4,977.10",211.34M,-8.70%
18-Jan-08,5705.30,"5,907.75","5,908.75","5,677.00",135.74M,-3.52%
17-Jan-08,5913.20,"5,937.95","6,013.15","5,880.30",127.18M,-0.38%
16-Jan-08,5935.75,"6,065.00","6,065.00","5,825.75",152.50M,-2.28%
15-Jan-08,6074.25,"6,226.35","6,260.45","6,053.30",117.68M,-2.14%
14-Jan-08,6206.80,"6,208.80","6,244.15","6,172.00",110.91M,0.11%
11-Jan-08,6200.10,"6,166.65","6,224.20","6,112.55",125.14M,0.70%
10-Jan-08,6156.95,"6,278.10","6,347.00","6,142.90",133.66M,-1.83%
9-Jan-08,6272.00,"6,287.55","6,338.30","6,231.25",120.85M,-0.25%
8-Jan-08,6287.85,"6,282.45","6,357.10","6,221.60",162.56M,0.14%
7-Jan-08,6279.10,"6,271.00","6,289.80","6,193.35",139.61M,0.08%
4-Jan-08,6274.30,"6,179.10","6,300.05","6,179.10",147.63M,1.55%
3-Jan-08,6178.55,"6,184.25","6,230.15","6,126.40",156.36M,-0.01%
2-Jan-08,6179.40,"6,144.70","6,197.00","6,060.85",110.35M,0.57%
1-Jan-08,6144.35,"6,136.75","6,165.35","6,109.85",81.31M,0.09%
31-Dec-07,6138.60,"6,095.00","6,167.75","6,095.00",85.02M,0.97%
28-Dec-07,6079.70,"6,079.55","6,098.60","6,021.90",79.58M,-0.03%
27-Dec-07,6081.50,"6,069.00","6,110.85","6,060.20",149.99M,0.18%
26-Dec-07,6070.75,"5,988.45","6,085.25","5,988.45",90.83M,1.43%
24-Dec-07,5985.10,"5,771.30","6,001.05","5,771.30",100.42M,3.79%
20-Dec-07,5766.50,"5,751.75","5,799.50","5,742.75",79.15M,0.27%
19-Dec-07,5751.15,"5,730.25","5,840.80","5,676.70",88.36M,0.15%
18-Dec-07,5742.30,"5,777.60","5,874.60","5,710.60",109.46M,-0.60%
17-Dec-07,5777.00,"6,037.95","6,039.95","5,740.60",108.21M,-4.48%
14-Dec-07,6047.70,"6,056.20","6,078.55","6,015.05",100.56M,-0.17%
13-Dec-07,6058.10,"6,159.25","6,185.40","6,040.40",120.31M,-1.64%
12-Dec-07,6159.30,"6,067.05","6,175.65","6,005.45",130.76M,1.02%
11-Dec-07,6097.25,"5,960.40","6,111.20","5,960.40",115.31M,2.29%
10-Dec-07,5960.60,"5,974.00","6,015.30","5,923.35",86.34M,-0.23%
7-Dec-07,5974.30,"5,963.60","6,042.10","5,894.80",123.11M,0.33%
6-Dec-07,5954.70,"5,941.05","6,027.05","5,919.80",154.95M,0.25%
5-Dec-07,5940.00,"5,861.90","5,949.30","5,859.95",120.15M,1.39%
4-Dec-07,5858.35,"5,870.20","5,897.25","5,840.30",107.50M,-0.11%
3-Dec-07,5865.00,"5,765.45","5,878.80","5,754.60",111.92M,1.77%
30-Nov-07,5762.75,"5,633.90","5,782.55","5,632.65",170.46M,2.27%
29-Nov-07,5634.60,"5,617.80","5,725.00","5,612.10",301.03M,0.30%
28-Nov-07,5617.55,"5,699.55","5,749.95","5,595.50",97.58M,-1.41%
27-Nov-07,5698.15,"5,729.25","5,743.55","5,655.60",96.31M,-0.59%
26-Nov-07,5731.70,"5,611.30","5,772.55","5,608.95",127.10M,2.19%
23-Nov-07,5608.60,"5,524.30","5,638.60","5,514.75",102.01M,1.62%
22-Nov-07,5519.35,"5,564.65","5,608.65","5,394.35",149.03M,-0.75%
21-Nov-07,5561.05,"5,778.80","5,790.05","5,530.85",129.73M,-3.80%
20-Nov-07,5780.90,"5,911.25","5,923.70","5,755.80",127.22M,-2.15%
19-Nov-07,5907.65,"5,908.05","5,981.80","5,893.80",104.83M,0.01%
16-Nov-07,5906.85,"5,913.15","5,948.05","5,817.40",129.79M,-0.09%
15-Nov-07,5912.10,"5,942.70","5,966.95","5,895.65",146.64M,-0.43%
14-Nov-07,5937.90,"5,703.95","5,950.20","5,700.05",173.24M,4.26%
13-Nov-07,5695.40,"5,612.35","5,758.85","5,591.60",156.34M,1.39%
12-Nov-07,5617.10,"5,660.60","5,660.60","5,477.50",138.68M,-0.81%
9-Nov-07,5663.25,"5,703.45","5,794.20","5,614.90",213.90M,-0.62%
8-Nov-07,5698.75,"5,779.30","5,780.80","5,646.75",141.33M,-1.45%
7-Nov-07,5782.35,"5,782.40","5,861.35","5,744.30",171.69M,-0.07%
6-Nov-07,5786.50,"5,847.10","5,957.20","5,759.95",244.85M,-1.04%
5-Nov-07,5847.30,"5,931.90","5,948.55","5,819.60",169.01M,-1.43%
2-Nov-07,5932.40,"5,854.85","5,944.75","5,714.25",164.84M,1.12%
1-Nov-07,5866.45,"5,903.80","6,011.95","5,837.20",270.20M,-0.58%
31-Oct-07,5900.65,"5,868.90","5,952.25","5,861.30",168.16M,0.54%
30-Oct-07,5868.75,"5,917.55","5,976.00","5,833.90",176.83M,-0.63%
29-Oct-07,5905.90,"5,708.90","5,922.50","5,708.90",173.58M,3.57%
26-Oct-07,5702.30,"5,564.25","5,716.90","5,513.35",164.40M,2.39%
25-Oct-07,5568.95,"5,499.05","5,605.95","5,469.30",188.74M,1.32%
24-Oct-07,5496.15,"5,477.60","5,577.90","5,419.40",166.88M,0.41%
23-Oct-07,5473.70,"5,185.30","5,488.50","5,176.85",145.84M,5.59%
22-Oct-07,5184.00,"5,202.75","5,247.40","5,070.90",131.80M,-0.60%
19-Oct-07,5215.30,"5,360.35","5,390.85","5,101.75",181.01M,-2.54%
18-Oct-07,5351.00,"5,551.10","5,736.80","5,269.65",202.75M,-3.75%
17-Oct-07,5559.30,"5,658.90","5,658.90","5,107.30",186.85M,-1.92%
16-Oct-07,5668.05,"5,670.65","5,708.35","5,578.45",174.11M,-0.04%
15-Oct-07,5670.40,"5,428.35","5,682.65","5,419.90",160.99M,4.46%
12-Oct-07,5428.25,"5,525.30","5,549.30","5,402.60",174.47M,-1.75%
11-Oct-07,5524.85,"5,438.90","5,532.75","5,424.25",130.84M,1.53%
10-Oct-07,5441.45,"5,328.15","5,454.70","5,328.15",184.94M,2.14%
9-Oct-07,5327.25,"5,062.65","5,348.70","5,000.95",139.86M,4.76%
8-Oct-07,5085.10,"5,186.25","5,249.30","5,024.75",111.43M,-1.94%
5-Oct-07,5185.85,"5,208.15","5,248.55","5,164.50",93.29M,-0.44%
4-Oct-07,5208.65,"5,211.65","5,233.10","5,126.05",127.31M,-0.04%
3-Oct-07,5210.80,"5,069.00","5,261.35","5,034.15",187.72M,2.80%
1-Oct-07,5068.95,"5,021.50","5,089.30","5,001.35",132.21M,0.95%
28-Sep-07,5021.35,"4,996.45","5,055.80","4,996.45",137.76M,0.42%
27-Sep-07,5000.55,"4,942.70","5,016.40","4,942.70",172.14M,1.22%
26-Sep-07,4940.50,"4,937.60","4,980.85","4,930.35",117.67M,0.03%
25-Sep-07,4938.85,"4,939.10","4,953.90","4,878.15",140.29M,0.13%
24-Sep-07,4932.20,"4,837.15","4,941.15","4,837.15",147.58M,1.96%
21-Sep-07,4837.55,"4,752.95","4,855.70","4,733.70",161.39M,1.90%
20-Sep-07,4747.55,"4,734.85","4,760.85","4,721.15",93.97M,0.32%
19-Sep-07,4732.35,"4,550.25","4,739.00","4,550.25",108.52M,4.09%
18-Sep-07,4546.20,"4,494.10","4,551.80","4,481.55",56.39M,1.15%
17-Sep-07,4494.65,"4,518.45","4,549.05","4,482.85",51.25M,-0.52%
14-Sep-07,4518.00,"4,530.00","4,582.60","4,508.85",71.20M,-0.24%
13-Sep-07,4528.95,"4,498.05","4,540.60","4,498.05",59.33M,0.71%
12-Sep-07,4496.85,"4,498.65","4,531.50","4,490.40",66.79M,0.00%
11-Sep-07,4497.05,"4,509.65","4,538.60","4,487.15",80.05M,-0.24%
10-Sep-07,4507.85,"4,506.85","4,515.25","4,452.95",68.94M,-0.04%
7-Sep-07,4509.50,"4,518.65","4,547.75","4,499.90",58.01M,-0.20%
6-Sep-07,4518.60,"4,475.70","4,522.50","4,445.55",60.55M,0.96%
5-Sep-07,4475.85,"4,479.60","4,507.75","4,458.55",73.80M,-0.08%
4-Sep-07,4479.25,"4,481.55","4,501.30","4,460.40",72.43M,0.10%
3-Sep-07,4474.75,"4,466.65","4,490.55","4,452.40",82.24M,0.24%
31-Aug-07,4464.00,"4,412.60","4,471.30","4,403.00",83.58M,1.17%
30-Aug-07,4412.30,"4,360.35","4,422.30","4,359.75",128.10M,1.22%
29-Aug-07,4359.30,"4,317.70","4,368.60","4,226.35",85.95M,0.89%
28-Aug-07,4320.70,"4,302.40","4,329.15","4,280.60",62.00M,0.42%
27-Aug-07,4302.60,"4,193.60","4,310.00","4,193.60",62.77M,2.68%
24-Aug-07,4190.15,"4,113.05","4,201.45","4,110.05",63.18M,1.83%
23-Aug-07,4114.95,"4,160.10","4,249.85","4,100.80",94.00M,-0.92%
22-Aug-07,4153.15,"4,081.25","4,165.70","4,040.15",88.28M,1.92%
21-Aug-07,4074.90,"4,209.55","4,238.10","4,058.55",75.55M,-3.19%
20-Aug-07,4209.05,"4,108.95","4,262.60","4,108.95",68.78M,2.46%
17-Aug-07,4108.05,"4,171.10","4,171.10","4,002.20",135.96M,-1.69%
16-Aug-07,4178.60,"4,366.00","4,366.00","4,171.15",96.56M,-4.38%
14-Aug-07,4370.20,"4,373.90","4,394.30","4,354.35",43.44M,-0.08%
13-Aug-07,4373.65,"4,324.65","4,383.80","4,324.65",49.07M,0.93%
10-Aug-07,4333.35,"4,393.60","4,395.50","4,239.20",81.66M,-1.59%
9-Aug-07,4403.20,"4,462.25","4,530.05","4,390.80",78.45M,-1.32%
8-Aug-07,4462.10,"4,357.00","4,472.15","4,356.75",68.39M,2.43%
7-Aug-07,4356.35,"4,341.50","4,406.40","4,341.50",62.46M,0.39%
6-Aug-07,4339.50,"4,404.05","4,404.05","4,267.15",63.59M,-1.41%
3-Aug-07,4401.55,"4,355.75","4,428.10","4,355.75",62.86M,1.04%
2-Aug-07,4356.35,"4,356.35","4,399.75","4,327.00",71.07M,0.24%
1-Aug-07,4345.85,"4,528.85","4,532.90","4,339.75",104.23M,-4.04%
31-Jul-07,4528.85,"4,444.25","4,534.20","4,432.85",84.26M,2.00%
30-Jul-07,4440.05,"4,442.35","4,493.05","4,403.70",94.93M,-0.12%
27-Jul-07,4445.20,"4,618.65","4,618.90","4,424.25",134.57M,-3.78%
26-Jul-07,4619.80,"4,593.10","4,624.30","4,570.80",128.90M,0.68%
25-Jul-07,4588.70,"4,620.50","4,620.50","4,555.80",108.55M,-0.69%
24-Jul-07,4620.75,"4,620.05","4,647.95","4,609.75",81.34M,0.03%
23-Jul-07,4619.35,"4,564.25","4,628.45","4,547.20",76.30M,1.17%
20-Jul-07,4566.05,"4,563.75","4,600.80","4,553.80",87.67M,0.09%
19-Jul-07,4562.10,"4,500.35","4,573.00","4,496.20",84.00M,1.39%
18-Jul-07,4499.55,"4,498.65","4,510.80","4,452.85",78.47M,0.06%
17-Jul-07,4496.75,"4,497.10","4,550.25","4,488.25",98.18M,-0.34%
16-Jul-07,4512.15,"4,505.95","4,521.85","4,495.95",100.80M,0.17%
13-Jul-07,4504.55,"4,446.40","4,513.90","4,446.05",126.46M,1.31%
12-Jul-07,4446.15,"4,388.05","4,451.95","4,387.05",94.21M,1.34%
11-Jul-07,4387.15,"4,403.80","4,411.45","4,344.70",77.61M,-0.43%
10-Jul-07,4406.05,"4,419.10","4,434.45","4,393.00",72.59M,-0.30%
9-Jul-07,4419.40,"4,385.45","4,427.55","4,385.45",59.06M,0.79%
6-Jul-07,4384.85,"4,353.10","4,411.00","4,304.00",83.29M,0.71%
5-Jul-07,4353.95,"4,359.20","4,378.55","4,311.80",63.67M,-0.12%
4-Jul-07,4359.30,"4,358.25","4,386.45","4,342.00",62.53M,0.04%
3-Jul-07,4357.55,"4,315.05","4,363.35","4,313.55",60.04M,1.02%
2-Jul-07,4313.75,"4,318.40","4,346.75","4,305.45",64.31M,-0.11%
29-Jun-07,4318.30,"4,282.40","4,321.35","4,280.95",72.07M,0.85%
28-Jun-07,4282.00,"4,263.90","4,291.40","4,256.90",117.44M,0.42%
27-Jun-07,4263.95,"4,286.20","4,294.20","4,255.25",76.76M,-0.51%
26-Jun-07,4285.70,"4,259.40","4,296.15","4,250.10",78.18M,0.62%
25-Jun-07,4259.40,"4,251.40","4,264.25","4,236.30",75.53M,0.17%
22-Jun-07,4252.05,"4,267.55","4,278.85","4,242.50",65.62M,-0.36%
21-Jun-07,4267.40,"4,248.65","4,275.35","4,220.10",71.84M,0.44%
20-Jun-07,4248.65,"4,214.30","4,257.00","4,214.30",65.96M,0.82%
19-Jun-07,4214.30,"4,143.85","4,222.40","4,136.15",56.23M,1.62%
18-Jun-07,4147.10,"4,177.00","4,208.15","4,140.25",51.44M,-0.58%
15-Jun-07,4171.45,"4,186.40","4,209.45","4,153.70",62.45M,0.03%
14-Jun-07,4170.00,"4,113.20","4,174.05","4,112.85",62.82M,1.38%
13-Jun-07,4113.05,"4,155.20","4,161.80","4,102.95",63.99M,-1.01%
12-Jun-07,4155.20,"4,139.70","4,166.85","4,100.80",73.32M,0.23%
11-Jun-07,4145.60,"4,183.75","4,205.20","4,134.95",82.51M,0.01%
8-Jun-07,4145.00,"4,179.50","4,195.15","4,126.10",101.08M,-0.83%
7-Jun-07,4179.50,"4,197.60","4,230.05","4,130.50",85.73M,-0.45%
6-Jun-07,4198.25,"4,285.75","4,324.10","4,190.95",83.44M,-2.02%
5-Jun-07,4284.65,"4,268.90","4,292.50","4,249.10",77.38M,0.41%
4-Jun-07,4267.05,"4,300.70","4,362.95","4,256.45",81.07M,-0.70%
1-Jun-07,4297.05,"4,296.05","4,325.80","4,288.55",72.92M,0.03%
31-May-07,4295.80,"4,250.25","4,306.75","4,250.25",105.56M,1.09%
30-May-07,4249.65,"4,292.70","4,301.60","4,241.35",88.08M,-1.02%
29-May-07,4293.25,"4,257.60","4,298.85","4,248.90",70.65M,0.86%
28-May-07,4256.55,"4,248.35","4,295.60","4,242.80",82.69M,0.20%
25-May-07,4248.15,"4,197.85","4,256.40","4,141.35",87.03M,1.03%
24-May-07,4204.90,"4,246.20","4,250.85","4,189.05",79.31M,-0.97%
23-May-07,4246.20,"4,279.60","4,291.40","4,231.05",84.52M,-0.75%
22-May-07,4278.10,"4,263.10","4,281.60","4,234.10",85.01M,0.40%
21-May-07,4260.90,"4,217.65","4,269.35","4,217.55",92.55M,1.10%
18-May-07,4214.50,"4,216.50","4,228.45","4,177.00",68.60M,-0.12%
17-May-07,4219.55,"4,172.10","4,232.45","4,172.10",91.72M,1.17%
16-May-07,4170.95,"4,125.40","4,181.00","4,113.05",86.97M,1.23%
15-May-07,4120.30,"4,134.30","4,150.45","4,102.45",82.69M,-0.34%
14-May-07,4134.30,"4,078.80","4,151.30","4,072.45",95.13M,1.41%
11-May-07,4076.65,"4,070.20","4,094.65","3,981.15",101.59M,0.24%
10-May-07,4066.80,"4,079.60","4,134.20","4,057.55",74.02M,-0.31%
9-May-07,4079.30,"4,077.25","4,087.80","4,030.55",65.55M,0.06%
8-May-07,4077.00,"4,111.25","4,136.05","4,066.40",71.94M,-0.83%
7-May-07,4111.15,"4,117.50","4,157.65","4,103.60",62.92M,-0.15%
4-May-07,4117.35,"4,168.90","4,180.90","4,109.70",67.37M,-0.81%
3-May-07,4150.85,"4,089.45","4,161.20","4,080.75",79.37M,1.54%
30-Apr-07,4087.90,"4,081.60","4,096.90","4,028.90",74.10M,0.11%
